track_id,artist_id,track_name,track_url,artist_name,track_description,likes,comments,shares,plays,track_image_url,track_image_path,track_date_time,tags,bpm,key,genre,waveform_url,waveform_path,length,is_track,mix,feat,remixer,original_producer,track_date,beatport_url,beatport_track_name,label,beatport_release
2786,62,Hold,https://soundcloud.com/redaxes/hold-1,Red Axes,None,145,8,13,6011,https://i1.sndcdn.com/avatars-xl8WFiFi2CbJjfN0-SVNYaA-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2786-avatars-xl8WFiFi2CbJjfN0-SVNYaA-t500x500.jpg,2020-05-04T07:18:34.000Z,None,138,A maj,Electronica,https://geo-media.beatport.com/image_size/1500x250/d1f8faa5-4242-4835-8178-d7aa015d17f6.png,https://sound-scraping.eu-west-3/waveforms/62-2786-d1f8faa5-4242-4835-8178-d7aa015d17f6.png,246,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/hold/13351648,Hold,Dark Entries Records,08/05/2020
2787,62,They Game,https://soundcloud.com/redaxes/they-game-1,Red Axes,None,464,13,45,12849,https://i1.sndcdn.com/avatars-xl8WFiFi2CbJjfN0-SVNYaA-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2787-avatars-xl8WFiFi2CbJjfN0-SVNYaA-t500x500.jpg,2020-05-04T07:18:32.000Z,None,116,D min,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/ca91a0c8-cd05-4b7b-baed-197e1385f8d7.png,https://sound-scraping.eu-west-3/waveforms/62-2787-ca91a0c8-cd05-4b7b-baed-197e1385f8d7.png,233,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/they-game/13351645,They Game,Dark Entries Records,08/05/2020
2788,62,Break The Limit,https://soundcloud.com/redaxes/break-the-limit-2,Red Axes,None,437,12,52,11870,https://i1.sndcdn.com/avatars-xl8WFiFi2CbJjfN0-SVNYaA-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2788-avatars-xl8WFiFi2CbJjfN0-SVNYaA-t500x500.jpg,2020-04-07T11:00:23.000Z,None,124,D maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/7dc6a1e4-488d-49c1-b699-ccf4673b2155.png,https://sound-scraping.eu-west-3/waveforms/62-2788-7dc6a1e4-488d-49c1-b699-ccf4673b2155.png,228,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/break-the-limit/13351651,Break the Limit,Dark Entries Records,08/05/2020
2791,62,Kookoo Papa,https://soundcloud.com/redaxes/kookoo-papa,Red Axes,"OUT NOW: lnk.to/redaxesPH84
A Sound Test
B1 Shabak Shalom
B2 Kookoo Papa",2356,30,189,62602,https://i1.sndcdn.com/artworks-000477669000-j52bp1-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2791-artworks-000477669000-j52bp1-t500x500.jpg,2019-01-25T15:21:50.000Z,None,120,Fâ™¯ maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/1e986a04-defa-46be-bc46-9f635d7e4504.png,https://sound-scraping.eu-west-3/waveforms/62-2791-1e986a04-defa-46be-bc46-9f635d7e4504.png,545,NULL,ORIGINAL MIX,Red Axes,None,Red Axes,NULL,https://www.beatport.com/track/kookoo-papa/11467241,Kookoo Papa,Phantasy Sound,25/01/2019
2792,62,Sound Test,https://soundcloud.com/redaxes/sound-test,Red Axes,"OUT NOW: lnk.to/redaxesPH84
A Sound Test
B1 Shabak Shalom
B2 Kookoo Papa",2788,30,176,85778,https://i1.sndcdn.com/artworks-000477668937-rrjbob-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2792-artworks-000477668937-rrjbob-t500x500.jpg,2019-01-25T15:21:35.000Z,None,120,A min,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/41fbd6ce-712d-4781-9e2f-d01a4ea0f7ac.png,https://sound-scraping.eu-west-3/waveforms/62-2792-41fbd6ce-712d-4781-9e2f-d01a4ea0f7ac.png,415,NULL,ORIGINAL MIX,Red Axes,None,Red Axes,NULL,https://www.beatport.com/track/sound-test/11467239,Sound Test,Phantasy Sound,25/01/2019
2793,62,Shabak Shalom,https://soundcloud.com/redaxes/shabak-shalom,Red Axes,"OUT NOW: lnk.to/redaxesPH84
A Sound Test
B1 Shabak Shalom
B2 Kookoo Papa",1652,30,162,50256,https://i1.sndcdn.com/artworks-000477465444-zbfsdk-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2793-artworks-000477465444-zbfsdk-t500x500.jpg,2019-01-25T10:31:54.000Z,None,120,C min,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/1443da1b-0a48-4341-a6dd-7023687881ad.png,https://sound-scraping.eu-west-3/waveforms/62-2793-1443da1b-0a48-4341-a6dd-7023687881ad.png,391,NULL,ORIGINAL MIX,Red Axes,None,Red Axes,NULL,https://www.beatport.com/track/shabak-shalom/11467240,Shabak Shalom,Phantasy Sound,25/01/2019
2795,62,Teroof,https://soundcloud.com/redaxes/teroof-official,Red Axes,"OUT NOW: lnk.to/redaxesPH69
A Sipoor
B1 Teroof
B2 Bad Time Story",1846,18,173,53745,https://i1.sndcdn.com/artworks-000363515202-j6baxr-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2795-artworks-000363515202-j6baxr-t500x500.jpg,2018-06-22T08:00:14.000Z,None,120,E maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/7b6ce4a1-1d05-408f-a9b0-e09bc9beed47.png,https://sound-scraping.eu-west-3/waveforms/62-2795-7b6ce4a1-1d05-408f-a9b0-e09bc9beed47.png,393,NULL,ORIGINAL MIX,Steven Lee,None,Red Axes,NULL,https://www.beatport.com/track/teroof/10797033,Teroof,Phantasy Sound,06/07/2018
2796,62,Sipoor,https://soundcloud.com/redaxes/sipoor-official,Red Axes,"OUT NOW: lnk.to/redaxesPH69
A Sipoor
B1 Teroof
B2 Bad Time Story",4386,70,417,128846,https://i1.sndcdn.com/artworks-000363515121-o6d9ao-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2796-artworks-000363515121-o6d9ao-t500x500.jpg,2018-06-22T08:00:14.000Z,None,118,Aâ™­ maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/7ca8e648-2fe9-4d3d-8630-2d1e91662e8b.png,https://sound-scraping.eu-west-3/waveforms/62-2796-7ca8e648-2fe9-4d3d-8630-2d1e91662e8b.png,380,NULL,ORIGINAL MIX,Steven Lee,None,Red Axes,NULL,https://www.beatport.com/track/sipoor/10797032,Sipoor,Phantasy Sound,06/07/2018
2797,62,Bad Time Story,https://soundcloud.com/redaxes/bad-time-story-official,Red Axes,"OUT NOW: lnk.to/redaxesPH69
A Sipoor
B1 Teroof
B2 Bad Time Story",691,7,72,24742,https://i1.sndcdn.com/artworks-000363514926-71g5tl-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2797-artworks-000363514926-71g5tl-t500x500.jpg,2018-06-22T08:00:14.000Z,None,120,A maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/d0ef59e2-cedf-4b1e-bc34-c30816988c05.png,https://sound-scraping.eu-west-3/waveforms/62-2797-d0ef59e2-cedf-4b1e-bc34-c30816988c05.png,330,NULL,ORIGINAL MIX,Steven Lee,None,Red Axes,NULL,https://www.beatport.com/track/bad-time-story/10797034,Bad Time Story,Phantasy Sound,06/07/2018
2798,62,Promo Only (Original),https://soundcloud.com/redaxes/promo-only-original,Red Axes,None,203,4,11,4902,https://i1.sndcdn.com/artworks-BIW3usMPL7K6-0-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2798-artworks-BIW3usMPL7K6-0-t500x500.jpg,2018-05-18T00:00:00.000Z,None,122,D min,House,https://geo-media.beatport.com/image_size/1500x250/f69274a1-ad8e-4445-a7da-98e781a76b38.png,https://sound-scraping.eu-west-3/waveforms/62-2798-f69274a1-ad8e-4445-a7da-98e781a76b38.png,493,NULL,ORIGINAL,Steven Lee,None,Red Axes,NULL,https://www.beatport.com/track/promo-only/10540015,Promo Only,Jolly Jams,18/05/2018
2803,62,Shlomit,https://soundcloud.com/redaxes/b2-shlomit,Red Axes,None,85,2,8,7569,https://i1.sndcdn.com/artworks-000228199300-sfjrp1-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2803-artworks-000228199300-sfjrp1-t500x500.jpg,2017-08-11T08:57:49.000Z,None,90,D maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/1eecc56e-c9e7-4e83-9f6b-0a66885e759b.png,https://sound-scraping.eu-west-3/waveforms/62-2803-1eecc56e-c9e7-4e83-9f6b-0a66885e759b.png,213,NULL,ORIGINAL MIX,Priku,None,Red Axes,NULL,https://www.beatport.com/track/shlomit/9414761,Shlomit,Garzen,11/08/2017
2805,62,Tarzan Blues ft Eylonzo Crotch,https://soundcloud.com/redaxes/a5-tarzan-blues,Red Axes,None,89,2,5,8897,https://i1.sndcdn.com/artworks-000228199000-xrk4rl-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2805-artworks-000228199000-xrk4rl-t500x500.jpg,2017-08-11T08:57:25.000Z,None,140,Bâ™­ min,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/acc711ff-8bb2-4a03-b66f-11ef76c12e36.png,https://sound-scraping.eu-west-3/waveforms/62-2805-acc711ff-8bb2-4a03-b66f-11ef76c12e36.png,203,NULL,ORIGINAL MIX,Eylonzo Crotch,None,Red Axes,NULL,https://www.beatport.com/track/tarzan-blues/9414758,Tarzan Blues,Garzen,11/08/2017
2806,62,Piper Work,https://soundcloud.com/redaxes/a4-piper-work,Red Axes,None,126,3,14,10373,https://i1.sndcdn.com/artworks-000228199123-93hdwf-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2806-artworks-000228199123-93hdwf-t500x500.jpg,2017-08-11T08:57:14.000Z,None,120,Aâ™­ min,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/f31447d1-fddb-4a5e-935a-548c75159b2c.png,https://sound-scraping.eu-west-3/waveforms/62-2806-f31447d1-fddb-4a5e-935a-548c75159b2c.png,260,NULL,ORIGINAL MIX,Rachel Row,None,Red Axes,NULL,https://www.beatport.com/track/piper-work/9414757,Piper Work,Garzen,11/08/2017
2807,62,What Is In Your Head,https://soundcloud.com/redaxes/a3-what-is-in-your-head,Red Axes,None,184,3,15,13921,https://i1.sndcdn.com/artworks-000228199021-fui2h6-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2807-artworks-000228199021-fui2h6-t500x500.jpg,2017-08-11T08:56:59.000Z,None,96,A maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/abbab505-0ae9-451f-bdd0-25d104dc95a7.png,https://sound-scraping.eu-west-3/waveforms/62-2807-abbab505-0ae9-451f-bdd0-25d104dc95a7.png,181,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/what-is-in-your-head/9414756,What Is In Your Head,Garzen,11/08/2017
2813,62,Ride The Sus,https://soundcloud.com/redaxes/a1-ride-the-sus-1,Red Axes,Pre-order album here > redaxess.bandcamp.com/,306,6,25,25388,https://i1.sndcdn.com/artworks-000228198752-px2zn4-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2813-artworks-000228198752-px2zn4-t500x500.jpg,2017-06-12T15:35:51.000Z,None,88,A min,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/89d6189e-0b77-44e3-a492-aa06182a3583.png,https://sound-scraping.eu-west-3/waveforms/62-2813-89d6189e-0b77-44e3-a492-aa06182a3583.png,218,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/ride-the-sus/9414754,Ride The Sus,Garzen,11/08/2017
2815,62,Into Your Arms fear Adi Bronicki,https://soundcloud.com/redaxes/b6-into-your-arms-fear-adi-bronicki,Red Axes,Pre-order album here > redaxess.bandcamp.com/,380,6,45,19033,https://i1.sndcdn.com/artworks-000228199455-e2phjr-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2815-artworks-000228199455-e2phjr-t500x500.jpg,2017-05-30T17:58:10.000Z,None,94,G maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/9abd3f07-6326-4989-8348-8bf8a142e67d.png,https://sound-scraping.eu-west-3/waveforms/62-2815-9abd3f07-6326-4989-8348-8bf8a142e67d.png,149,NULL,ORIGINAL MIX,Adi Bronicki,None,Red Axes,NULL,https://www.beatport.com/track/into-your-arms/9414765,Into Your Arms,Garzen,11/08/2017
2816,62,Tantram Power,https://soundcloud.com/redaxes/a2-tantram-power,Red Axes,Pre-order album here > redaxess.bandcamp.com/,870,12,113,37789,https://i1.sndcdn.com/artworks-000228198927-2k8vud-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2816-artworks-000228198927-2k8vud-t500x500.jpg,2017-04-27T14:54:56.000Z,None,120,A maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/28dbc9a7-3720-4650-a1a4-9126d04a3843.png,https://sound-scraping.eu-west-3/waveforms/62-2816-28dbc9a7-3720-4650-a1a4-9126d04a3843.png,271,NULL,ORIGINAL MIX,Adi Bronicki,None,Red Axes,NULL,https://www.beatport.com/track/tantram-power/9414755,Tantram Power,Garzen,11/08/2017
2824,62,Caminho De Dreyfus,https://soundcloud.com/redaxes/caminho-de-dreyfus-1,Red Axes,None,30,1,2,418,https://i1.sndcdn.com/artworks-IYrBh0K85hom-0-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2824-artworks-IYrBh0K85hom-0-t500x500.jpg,2016-09-23T00:00:00.000Z,None,122,D maj,Techno (Peak Time / Driving),https://geo-media.beatport.com/image_size/1500x250/6a51b03d-fdb0-4b8e-a841-72dfa2352543.png,https://sound-scraping.eu-west-3/waveforms/62-2824-6a51b03d-fdb0-4b8e-a841-72dfa2352543.png,316,NULL,ORIGINAL MIX,AbrÃ£o,None,Red Axes,NULL,https://www.beatport.com/track/caminho-de-dreyfus/4419202,Caminho De Dreyfus,Correspondant,17/06/2013
2839,62,Sabor ft Abrao (Bustan Version),https://soundcloud.com/redaxes/sabor-ft-abraobustan-version,Red Axes,Sabor - Bustan Version. Crosstown Rebels #151,705,30,94,27927,https://i1.sndcdn.com/artworks-000138715361-iyufq9-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2839-artworks-000138715361-iyufq9-t500x500.jpg,2015-12-07T15:30:35.000Z,None,89,A maj,Electronica,https://geo-media.beatport.com/image_size/1500x250/c88ffaa8-5431-4478-8a91-78a0d9bdf2c8.png,https://sound-scraping.eu-west-3/waveforms/62-2839-c88ffaa8-5431-4478-8a91-78a0d9bdf2c8.png,345,NULL,ORIGINAL MIX,AbrÃ£o,None,Red Axes,NULL,https://www.beatport.com/track/sabor/9963966,Sabor,George V,13/05/2016
2842,62,Sabor (Isolee remix),https://soundcloud.com/redaxes/sabor-isolee-remix,Red Axes,None,75,2,6,3439,https://i1.sndcdn.com/artworks-NDrrR7dHzr7w-0-t500x500.png,https://sound-scraping.eu-west-3/track-images/62-2842-artworks-NDrrR7dHzr7w-0-t500x500.png,2015-12-04T00:00:00.000Z,None,89,A maj,Electronica,https://geo-media.beatport.com/image_size/1500x250/c88ffaa8-5431-4478-8a91-78a0d9bdf2c8.png,https://sound-scraping.eu-west-3/waveforms/62-2842-c88ffaa8-5431-4478-8a91-78a0d9bdf2c8.png,345,NULL,ORIGINAL MIX,AbrÃ£o,None,Red Axes,NULL,https://www.beatport.com/track/sabor/9963966,Sabor,George V,13/05/2016
2849,62,Pil Sagol,https://soundcloud.com/redaxes/pil-sagol,Red Axes,None,128,1,13,3801,https://i1.sndcdn.com/artworks-w0obMeDh1SNJ-0-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2849-artworks-w0obMeDh1SNJ-0-t500x500.jpg,2015-04-27T00:00:00.000Z,None,120,F maj,Electronica,https://geo-media.beatport.com/image_size/1500x250/42f4534b-043f-4238-8ff8-e01934c51a98.png,https://sound-scraping.eu-west-3/waveforms/62-2849-42f4534b-043f-4238-8ff8-e01934c51a98.png,467,NULL,ORIGINAL MIX,AbrÃ£o,None,Red Axes,NULL,https://www.beatport.com/track/pil-sagol/6556102,Pil Sagol,Hivern Discs,27/04/2015
2850,62,Me and Abra in Ruanda,https://soundcloud.com/redaxes/me-and-abra-in-ruanda,Red Axes,None,121,2,9,4143,https://i1.sndcdn.com/artworks-W4f9KeTiOKVm-0-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2850-artworks-W4f9KeTiOKVm-0-t500x500.jpg,2015-04-27T00:00:00.000Z,None,112,Dâ™­ maj,Electronica,https://geo-media.beatport.com/image_size/1500x250/15b77116-0ae1-412a-a1a4-30e2d2c6c0bd.png,https://sound-scraping.eu-west-3/waveforms/62-2850-15b77116-0ae1-412a-a1a4-30e2d2c6c0bd.png,276,NULL,ORIGINAL MIX,AbrÃ£o,None,Red Axes,NULL,https://www.beatport.com/track/me-and-abra-in-ruanda/6556101,Me And Abra In Ruanda,Hivern Discs,27/04/2015
2851,62,Red Axes - Na Da,https://soundcloud.com/redaxes/red-axes-na-da,Red Axes,None,1262,16,160,41146,https://i1.sndcdn.com/artworks-000108515935-c9u5d9-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2851-artworks-000108515935-c9u5d9-t500x500.jpg,2015-03-01T15:11:38.000Z,None,120,E maj,Deep House,https://geo-media.beatport.com/image_size/1500x250/aa69f8ff-0195-4e35-84d5-6f6744edd49f.png,https://sound-scraping.eu-west-3/waveforms/62-2851-aa69f8ff-0195-4e35-84d5-6f6744edd49f.png,644,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/na-da/10619257,Na Da,Exotic Refreshment,04/06/2018
2857,62,Red Axes - Bela Lugosi's Dead,https://soundcloud.com/redaxes/red-axes-bela-lugosis-dead,Red Axes,None,489,15,63,24570,https://i1.sndcdn.com/artworks-000091270930-gw8kpr-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2857-artworks-000091270930-gw8kpr-t500x500.jpg,2014-09-16T16:24:52.000Z,None,110,E maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/0994464e-8f27-4b3d-bbb8-401818fda2fe.png,https://sound-scraping.eu-west-3/waveforms/62-2857-0994464e-8f27-4b3d-bbb8-401818fda2fe.png,404,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/bela-lugosis-dead/5245523,NULL,NULL,28/04/2014
2858,62,Red Axes - Road To The Hills,https://soundcloud.com/redaxes/red-axes-roud-to-the-hills,Red Axes,None,306,5,37,22332,https://i1.sndcdn.com/artworks-000091344059-6anmcb-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2858-artworks-000091344059-6anmcb-t500x500.jpg,2014-09-16T16:21:35.000Z,None,118,G maj,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/cb4b84b6-f4a8-4715-8a7f-81a3d59f0a7e.png,https://sound-scraping.eu-west-3/waveforms/62-2858-cb4b84b6-f4a8-4715-8a7f-81a3d59f0a7e.png,335,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/road-to-the-hills/5245520,Road to the Hills,NULL,28/04/2014
2860,62,Red Axes - Neon,https://soundcloud.com/redaxes/red-axes-neon,Red Axes,None,339,2,35,18835,https://i1.sndcdn.com/artworks-000091344734-en353d-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/62-2860-artworks-000091344734-en353d-t500x500.jpg,2014-09-16T15:35:40.000Z,None,118,Eâ™­ min,Indie Dance,https://geo-media.beatport.com/image_size/1500x250/060bfad2-9d3f-4b65-b857-ea157756708e.png,https://sound-scraping.eu-west-3/waveforms/62-2860-060bfad2-9d3f-4b65-b857-ea157756708e.png,343,NULL,ORIGINAL MIX,Perel,None,Red Axes,NULL,https://www.beatport.com/track/neon/5245521,Neon,NULL,28/04/2014
2865,63,Ben Klock - Coney Island,https://soundcloud.com/ben-klock/ben-klock-coney-island,Ben Klock,ostgut.de/label/record/6,5660,42,893,191028,https://i1.sndcdn.com/artworks-000115861394-6ttgfa-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/63-2865-artworks-000115861394-6ttgfa-t500x500.jpg,2015-05-07T09:51:17.000Z,None,102,D min,Techno (Peak Time / Driving),https://geo-media.beatport.com/image_size/1500x250/bf4af428-1449-4bb0-bac8-ab376b813a28.png,https://sound-scraping.eu-west-3/waveforms/63-2865-bf4af428-1449-4bb0-bac8-ab376b813a28.png,489,NULL,ORIGINAL MIX,Perel,None,Ben Klock,NULL,https://www.beatport.com/track/coney-island/796859,Coney Island,Ostgut Ton,04/03/2009
2866,63,Dettmann | Klock - Dawning (Revisited),https://soundcloud.com/ben-klock/dettmann-klock-dawning-revisited,Ben Klock,ostgut.de/label/record/106,9611,66,1615,274525,https://i1.sndcdn.com/artworks-000115861039-be8jen-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/63-2866-artworks-000115861039-be8jen-t500x500.jpg,2015-05-07T09:50:59.000Z,None,125,Eâ™­ min,Minimal / Deep Tech,https://geo-media.beatport.com/image_size/1500x250/4bb858ab-a49e-4255-ab4c-dc494dd554eb.png,https://sound-scraping.eu-west-3/waveforms/63-2866-4bb858ab-a49e-4255-ab4c-dc494dd554eb.png,450,NULL,ORIGINAL MIX,Dettmann,None,Ben Klock,NULL,https://www.beatport.com/track/dawning/212965,Dawning,Ostgut Ton,21/02/2006
2871,63,Ben Klock - Init Two,https://soundcloud.com/ben-klock/ben-klock-init-two,Ben Klock,"ostgut.de/label/record/14
pro.beatport.com/track/init-two-oâ€¦ginal-mix/775440",562,8,53,43185,https://i1.sndcdn.com/artworks-000115859848-77dtqv-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/63-2871-artworks-000115859848-77dtqv-t500x500.jpg,2015-05-07T09:48:47.000Z,None,124,Eâ™­ min,Electronica,https://geo-media.beatport.com/image_size/1500x250/db463ad4-0519-4c87-98a3-825979f3c3fc.png,https://sound-scraping.eu-west-3/waveforms/63-2871-db463ad4-0519-4c87-98a3-825979f3c3fc.png,307,NULL,ORIGINAL MIX,Dettmann,None,Ben Klock,NULL,https://www.beatport.com/track/init-two/775440,Init Two,Ostgut Ton,28/01/2009
2890,64,1-4 Doctor c'est chouette,https://soundcloud.com/laurent-garnier/1-4-doctor-cest-chouette,Laurent Garnier,None,241,15,34,5726,https://i1.sndcdn.com/artworks-eZ5yMhJa6CGH-0-t500x500.png,https://sound-scraping.eu-west-3/track-images/64-2890-artworks-eZ5yMhJa6CGH-0-t500x500.png,2020-07-24T00:00:00.000Z,None,128,E maj,Melodic House & Techno,https://geo-media.beatport.com/image_size/1500x250/0466f0c6-3833-42c7-a034-d01eb6793cad.png,https://sound-scraping.eu-west-3/waveforms/64-2890-0466f0c6-3833-42c7-a034-d01eb6793cad.png,660,NULL,ORIGINAL MIX,Octo Octa,None,Laurent Garnier,NULL,https://www.beatport.com/track/1-4-doctor-cest-chouette/9131576,NULL,Kompakt Extra,14/04/2017
2923,65,Chaos In The CBD - Asmat,https://soundcloud.com/chaos-in-the-cbd/chaos-in-the-cbd-asmat,Chaos in the CBD,mule musiq 206,847,15,111,22107,https://i1.sndcdn.com/artworks-000190438158-s4x489-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/65-2923-artworks-000190438158-s4x489-t500x500.jpg,2016-10-24T14:59:14.000Z,None,126,Aâ™­ maj,Deep House,https://geo-media.beatport.com/image_size/1500x250/8c65e198-9a8d-409a-9b29-774f84f80244.png,https://sound-scraping.eu-west-3/waveforms/65-2923-8c65e198-9a8d-409a-9b29-774f84f80244.png,435,NULL,ORIGINAL MIX,F.U.S.E.,None,Chaos In The CBD,NULL,https://www.beatport.com/track/asmat/8670384,Asmat,Mule Musiq,25/11/2016
2924,65,Chaos In The CBD - Observe Pt. 2,https://soundcloud.com/chaos-in-the-cbd/chaos-in-the-cbd-observe-pt-2,Chaos in the CBD,rhythmsection.lnk.to/RS014,1078,21,146,25939,https://i1.sndcdn.com/artworks-000180828350-b3e6k0-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/65-2924-artworks-000180828350-b3e6k0-t500x500.jpg,2016-09-06T06:58:33.000Z,None,120,A min,House,https://geo-media.beatport.com/image_size/1500x250/d7735195-5233-4c5a-9372-b1c1aa64b10e.png,https://sound-scraping.eu-west-3/waveforms/65-2924-d7735195-5233-4c5a-9372-b1c1aa64b10e.png,288,NULL,ORIGINAL MIX,Richie Hawtin,None,Chaos In The CBD,NULL,https://www.beatport.com/track/observe/6690165,Observe,Rhythm Section International,24/08/2015
2929,65,Chaos In The CBD - Luxury Motivation,https://soundcloud.com/chaos-in-the-cbd/chaos-in-the-cbd-luxury-motivation,Chaos in the CBD,"Buy vinyl/digi here: bit.ly/rs008Bandcamp
iTunes here: smarturl.it/MidnightInPeckham",1625,17,221,60285,https://i1.sndcdn.com/artworks-000127456844-xwtzc9-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/65-2929-artworks-000127456844-xwtzc9-t500x500.jpg,2015-08-25T15:26:45.000Z,None,122,Aâ™­ min,House,https://geo-media.beatport.com/image_size/1500x250/5aed4fa8-6bb9-42f6-ad73-32f3c1a2b0d5.png,https://sound-scraping.eu-west-3/waveforms/65-2929-5aed4fa8-6bb9-42f6-ad73-32f3c1a2b0d5.png,348,NULL,ORIGINAL MIX,Jaceo,None,Chaos In The CBD,NULL,https://www.beatport.com/track/luxury-motivation/6690167,Luxury Motivation,Rhythm Section International,24/08/2015
2932,65,Chaos In The CBD - Stationary Condition,https://soundcloud.com/chaos-in-the-cbd/chaos-in-the-cbd-stationary-condition,Chaos in the CBD,None,451,11,71,15282,https://i1.sndcdn.com/artworks-000106268100-n0gnjw-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/65-2932-artworks-000106268100-n0gnjw-t500x500.jpg,2015-02-10T19:02:04.000Z,None,125,E min,House,https://geo-media.beatport.com/image_size/1500x250/73390975-fcc0-4594-84d2-261271e3e575.png,https://sound-scraping.eu-west-3/waveforms/65-2932-73390975-fcc0-4594-84d2-261271e3e575.png,323,NULL,ORIGINAL MIX,Shlomi Aber,None,Chaos In The CBD,NULL,https://www.beatport.com/track/stationary-condition/14365798,Stationary Condition,Chaos In The CBD,16/03/2015
2944,65,Chaos In The CBD - 816 To Nunhead,https://soundcloud.com/chaos-in-the-cbd/chaos-in-the-cbd-816-to,Chaos in the CBD,"Amadeus sees itâ€™s catalog graced yet again by New Zealand outfit Chaos In The CBD. The kiwi brothers, birthed Ben & Louis Helliker-Hales, are no new faces to the label, or the wide variety of genre-bending acronyms they encompass. Having recently relocated from tropical Auckland to damp London earlier this year, the two take their productions along with them in their latest efforts, 816 To Nunhead.",2344,46,346,75574,https://i1.sndcdn.com/artworks-000058002549-f5aavw-t500x500.jpg,https://sound-scraping.eu-west-3/track-images/65-2944-artworks-000058002549-f5aavw-t500x500.jpg,2013-09-17T15:57:01.000Z,None,122,B min,House,https://geo-media.beatport.com/image_size/1500x250/0afc9c40-121e-4ecb-a40a-0c6b48927723.png,https://sound-scraping.eu-west-3/waveforms/65-2944-0afc9c40-121e-4ecb-a40a-0c6b48927723.png,379,NULL,ORIGINAL MIX,Red Axes,None,Chaos In The CBD,NULL,https://www.beatport.com/track/816-to-nunhead/14372834,816 To Nunhead,Chaos In The CBD,04/11/2013
